Utterance.ID,Timestamp,Trial.ID,Condition,Cluster.ID,IS_NEW_REPRESENTATIVE,Is.Representative,Is.Junk,Utterance,Cluster.Size,Intra.Complete,Intra.Average,Inter.Complete,Inter.Single,Inter.Average,Inter.Hausforff
2298,NA,NA,NA,15,0,0,1,This model does not have optical zoom.,2641,1,0.463772822027334,0,0,0,0
2306,NA,NA,NA,47,0,0,1,You get a great range of ISO on this camera from 125 to 12800!,2641,1,0.463772822027334,0,0,0,0
2319,NA,NA,NA,0,0,0,1,"This camera has 25 scene mode presets, including silky skin, relaxing tone and sweet child's face.",2641,1,0.463772822027334,0,0,0,0
2326,NA,NA,NA,41,0,0,1,"The Sony DSC-RX10  is an ultra-compact, lightweight, waterproof, and shockproof digital camera that comes with a variety of effects and an ISO that can go up to 12800.",2641,1,0.463772822027334,0,0,0,0
2330,NA,NA,NA,96,0,0,1,"It's an ultra-compact, shockproof, and waterproof digital camera.",2641,1,0.463772822027334,0,0,0,0
2332,NA,NA,NA,91,0,0,1,This camera uses automatic settings with limited manual adjustments possible.,2641,1,0.463772822027334,0,0,0,0
2339,NA,NA,NA,101,0,0,1,The camera allows you to expose as long as you want.,2641,1,0.463772822027334,0,0,0,0
2343,NA,NA,NA,22,0,0,1,if you need anything else please call me,2641,1,0.463772822027334,0,0,0,0
2350,NA,NA,NA,31,0,0,1,This camera allows you to use both manual and automatic settings.,2641,1,0.463772822027334,0,0,0,0
2351,NA,NA,NA,85,0,0,1,The 20.1 megapixel resolution on this camera is perfect for getting a high quality image every time.,2641,1,0.463772822027334,0,0,0,0
2352,NA,NA,NA,93,0,0,1,There are nearly 50 autofocus points.,2641,1,0.463772822027334,0,0,0,0
2368,NA,NA,NA,31,0,0,1,This camera comes with both manual and automatic settings which are great to switch between as you practice your photography.,2641,1,0.463772822027334,0,0,0,0
2392,NA,NA,NA,122,0,0,1,The long exposures on this one go as long as you want.,2641,1,0.463772822027334,0,0,0,0
2395,NA,NA,NA,25,0,0,1,I'm sorry i'm not sure what the resolution is.,2641,1,0.463772822027334,0,0,0,0
2402,NA,NA,NA,131,0,0,1,I'm sorry i do not know anything about the effects.,2641,1,0.463772822027334,0,0,0,0
2409,NA,NA,NA,69,0,0,1,The camera has manual settings but they are limited.,2641,1,0.463772822027334,0,0,0,0
2412,NA,NA,NA,69,0,0,1,This camera has limited manual settings and is ultra compact. It's also waterproof and shock proof.,2641,1,0.463772822027334,0,0,0,0
2414,NA,NA,NA,10,0,0,1,Ok ask me if you need any more help,2641,1,0.463772822027334,0,0,0,0
2422,NA,NA,NA,116,0,0,1,You can use the manual settings on this camera or automatic ones.,2641,1,0.463772822027334,0,0,0,0
2423,NA,NA,NA,21,0,0,1,please let me know if I can help you,2641,1,0.463772822027334,0,0,0,0
2425,NA,NA,NA,27,0,0,1,Thiss is a Panasonic Lumix ZS200 camera.,2641,1,0.463772822027334,0,0,0,0
2430,NA,NA,NA,15,0,0,1,This has a 15x zoom.,2641,1,0.463772822027334,0,0,0,0
2431,NA,NA,NA,9,0,0,1,"it's quite a lightweight camera, 340 grams.",2641,1,0.463772822027334,0,0,0,0
2443,NA,NA,NA,69,0,0,1,With this camera you will have access to limited manual settings.,2641,1,0.463772822027334,0,0,0,0
2445,NA,NA,NA,22,0,0,1,if you need anything else please call me,2641,1,0.463772822027334,0,0,0,0
2465,NA,NA,NA,119,0,0,1,The 950 gram weight of this camera lets you easily keep it on you at all times.,2641,1,0.463772822027334,0,0,0,0
2473,NA,NA,NA,7,0,0,1,This camera goes for $500.,2641,1,0.463772822027334,0,0,0,0
2492,NA,NA,NA,31,0,0,1,With this camera you can use both manual and automatic settings.,2641,1,0.463772822027334,0,0,0,0
2503,NA,NA,NA,15,0,0,1,This camera does not have a zoom.,2641,1,0.463772822027334,0,0,0,0
2504,NA,NA,NA,83,0,0,1,This is one of the lightest models we offer at 110 grams.,2641,1,0.463772822027334,0,0,0,0
2506,NA,NA,NA,98,0,0,1,"Its specific preset modes are unspecificied, but it has a variety of them.",2641,1,0.463772822027334,0,0,0,0
2521,NA,NA,NA,1,0,0,1,it's good afternoon how can I help,2641,1,0.463772822027334,0,0,0,0
2523,NA,NA,NA,93,0,0,1,There are over 60 autofocus points.,2641,1,0.463772822027334,0,0,0,0
2537,NA,NA,NA,80,0,0,1,if you have any other questions just please call me,2641,1,0.463772822027334,0,0,0,0
2541,NA,NA,NA,122,0,0,1,The exposures can go on for as long as you want in bulb mode on this one.,2641,1,0.463772822027334,0,0,0,0
2558,NA,NA,NA,9,0,0,1,This camera's lightweight of 340 grams will make always keeping it on you super easy.,2641,1,0.463772822027334,0,0,0,0
2561,NA,NA,NA,57,0,0,1,I think you'd be able to make great use of this camera's 15 time optical zoom for your purposes.,2641,1,0.463772822027334,0,0,0,0
2567,NA,NA,NA,26,0,0,1,This one has limited manual settings on it.,2641,1,0.463772822027334,0,0,0,0
2568,NA,NA,NA,0,0,0,1,You can set this camera's ISO between 125 and 12800.,2641,1,0.463772822027334,0,0,0,0
2569,NA,NA,NA,96,0,0,1,This is an ultra-compact shockproof waterproof digital camera which would work great on any sort of rugged adventure!,2641,1,0.463772822027334,0,0,0,0
2590,NA,NA,NA,40,0,0,1,The ISO of this is 25600.,2641,1,0.463772822027334,0,0,0,0
2594,NA,NA,NA,26,0,0,1,This Sony is $500 and has limited manual settings.,2641,1,0.463772822027334,0,0,0,0
2615,NA,NA,NA,101,0,0,1,This cameras exposure is unlimited as long as you are in bulb mode.,2641,1,0.463772822027334,0,0,0,0
2620,NA,NA,NA,87,0,0,1,"Currently, we don't have the info on the camera's resolution.",2641,1,0.463772822027334,0,0,0,0
2626,NA,NA,NA,96,0,0,1,The Sony DSC-RX0 is a great ultra-compact shockproof waterproof digital camera. It's great for all sorts of rugged adventures and cannot be broken. It's very lightweight so it's easily packable as well. It has a high quality resolution with several autofocus points for the best possible pictures. The price is quite nice as well.,2641,1,0.463772822027334,0,0,0,0
2632,NA,NA,NA,47,0,0,1,You get a nice wide range of ISO on this camera from 80 all the way up to 25600!,2641,1,0.463772822027334,0,0,0,0
2637,NA,NA,NA,24,0,0,1,"This Canan EOS 5D Mark III is a DSLR camera that comes in black. It has full manual control, 61 autofocus points, a full fram sensor and you can expose as long as you want all for $2,200.",2641,1,0.463772822027334,0,0,0,0
2648,NA,NA,NA,38,0,0,1,It has a maximum ISO value of 6400.,2641,1,0.463772822027334,0,0,0,0
2667,NA,NA,NA,101,0,0,1,"This Canon EOS 5D Mark III is a DSLR camera that is available in black. It features full manual control, 61 autofocus points, a full fram sensor, an ISO range up to 6400 and you can expose as long as you want with its bulb mode all for $2,200.",2641,1,0.463772822027334,0,0,0,0
2686,NA,NA,NA,96,0,0,1,"The Sony DSC-RX0 is a great ultra-compact shockproof waterproof digital camera. It has lots of preset and effects modes. It has a high resolution, and plent of autofocus points. Best of all it's priced just right.",2641,1,0.463772822027334,0,0,0,0
2692,NA,NA,NA,96,0,0,1,"It's an ultra-compact, shockproof, and waterproof digital camera.",2641,1,0.463772822027334,0,0,0,0
2694,NA,NA,NA,0,0,0,1,Sorry i'm not sure if it can.,2641,1,0.463772822027334,0,0,0,0
2696,NA,NA,NA,79,0,0,1,The 21 megapixel resolution of this camera lets you get some of the highest quality images possible.,2641,1,0.463772822027334,0,0,0,0
2710,NA,NA,NA,101,0,0,1,This cameras exposure is unlimited as long as you are in bulb mode.,2641,1,0.463772822027334,0,0,0,0
2711,NA,NA,NA,78,0,0,1,We don't have the info on the optical zoom of this model right now.,2641,1,0.463772822027334,0,0,0,0
2723,NA,NA,NA,78,0,0,1,"Well, this one is on the lighter side, $800, has good long exposures and good resolution and optical zoom numbers.",2641,1,0.463772822027334,0,0,0,0
2739,NA,NA,NA,10,0,0,1,Ok ask me if you need any more help,2641,1,0.463772822027334,0,0,0,0
2740,NA,NA,NA,51,0,0,1,yes what can I do for you,2641,1,0.463772822027334,0,0,0,0
2751,NA,NA,NA,88,0,0,1,This Canon is $2200 and has 61 autofocus points.,2641,1,0.463772822027334,0,0,0,0
2753,NA,NA,NA,101,0,0,1,"The way this camera's long exposure works, you can expose for as long as you like when you're using bulb mode.",2641,1,0.463772822027334,0,0,0,0
2754,NA,NA,NA,92,0,0,1,This camera comes only in the color black.,2641,1,0.463772822027334,0,0,0,0
2794,NA,NA,NA,96,0,0,1,"This one is an ultra-compact, shockproof, waterproof digital camera.",2641,1,0.463772822027334,0,0,0,0
2798,NA,NA,NA,69,0,0,1,Having limited manual settings means that this camera takes care of all of that for you making everything super easy.,2641,1,0.463772822027334,0,0,0,0
2810,NA,NA,NA,116,0,0,1,The limited manul settings on this camera will let you do some minor adjustments if the camera doesn't come up with the prefct settings in automatic mode.,2641,1,0.463772822027334,0,0,0,0
2814,NA,NA,NA,69,0,0,1,This camera has fully automated settings with some limited manual settings.,2641,1,0.463772822027334,0,0,0,0
2817,NA,NA,NA,16,0,0,1,"It has a variety of preset modes, however, I am unaware of specific one that it has, sorry.",2641,1,0.463772822027334,0,0,0,0
2828,NA,NA,NA,10,0,0,1,Ok ask me if you need any more help,2641,1,0.463772822027334,0,0,0,0
2838,NA,NA,NA,96,0,0,1,"With this one, you get an ultra-compact shockproof waterproof digital camera.",2641,1,0.463772822027334,0,0,0,0
2839,NA,NA,NA,103,0,0,1,This one comes in the color black.,2641,1,0.463772822027334,0,0,0,0
2844,NA,NA,NA,6,0,0,1,The DSC-RX0 weighs only 110 grams.,2641,1,0.463772822027334,0,0,0,0
2847,NA,NA,NA,128,0,0,1,The 1 inch CMOS sensor is a great feature of this camera.,2641,1,0.463772822027334,0,0,0,0
2867,NA,NA,NA,24,0,0,1,"This Canan EOS 5D Mark II is a DSLR camera that comes in black. It has full manual control, 61 autofocus points, a full frame sensor, an ISO ranging up to 6400 and you can expose as long as you want all for $2,200.",2641,1,0.463772822027334,0,0,0,0
2874,NA,NA,NA,119,0,0,1,340 grams is the weight of this camera out of the box.,2641,1,0.463772822027334,0,0,0,0
2878,NA,NA,NA,6,0,0,1,The DSC-RX0 weighs only 110 grams.,2641,1,0.463772822027334,0,0,0,0
2896,NA,NA,NA,30,0,0,1,I'm not sure about the exposure length on this model.,2641,1,0.463772822027334,0,0,0,0
2898,NA,NA,NA,40,0,0,1,The ISO of this great model is 125 to 12800.,2641,1,0.463772822027334,0,0,0,0
2940,NA,NA,NA,38,0,0,1,This great bargain of a model has ISO of up to 6400.,2641,1,0.463772822027334,0,0,0,0
2943,NA,NA,NA,83,0,0,1,The camera's weight is just 950 grams.,2641,1,0.463772822027334,0,0,0,0
2949,NA,NA,NA,41,0,0,1,The ISO goes from 125 all the way to 12800.,2641,1,0.463772822027334,0,0,0,0
2951,NA,NA,NA,22,0,0,1,if you need anything else please call me,2641,1,0.463772822027334,0,0,0,0
2956,NA,NA,NA,96,0,0,1,This great bargain of a camera is an ultra-compact shockproof waterproof digital camera.,2641,1,0.463772822027334,0,0,0,0
2965,NA,NA,NA,79,0,0,1,The 21 megapixel resolution of this camera lets you get some of the highest quality images possible.,2641,1,0.463772822027334,0,0,0,0
2972,NA,NA,NA,0,0,0,1,"With this camera, the exposure can be for any duration but you have to be in bulb mode when you do it.",2641,1,0.463772822027334,0,0,0,0
3007,NA,NA,NA,131,0,0,1,"Sorry, I am unable to tell you about its optical zoom because I do not have this information.",2641,1,0.463772822027334,0,0,0,0
3019,NA,NA,NA,35,0,0,1,I don't think you should drop it,2641,1,0.463772822027334,0,0,0,0
3036,NA,NA,NA,26,0,0,1,The Sony DSC-RX0 has limited manual settings.,2641,1,0.463772822027334,0,0,0,0
3037,NA,NA,NA,93,0,0,1,There are 25 different autofocus points.,2641,1,0.463772822027334,0,0,0,0
3085,NA,NA,NA,6,0,0,1,"It's very lightweight, only 110 grams.",2641,1,0.463772822027334,0,0,0,0
3094,NA,NA,NA,96,0,0,1,this is an ultra-compact shockproof camera and it is also waterproof.,2641,1,0.463772822027334,0,0,0,0
3096,NA,NA,NA,69,0,0,1,This camera has fully automatic settings with limited manual adjustments possible.,2641,1,0.463772822027334,0,0,0,0
3105,NA,NA,NA,121,0,0,1,if you have any questions just let me know,2641,1,0.463772822027334,0,0,0,0
3118,NA,NA,NA,0,0,0,1,You can set this camera's ISO between 125 and 12800.,2641,1,0.463772822027334,0,0,0,0
3120,NA,NA,NA,26,0,0,1,It has manual settings that are limited.,2641,1,0.463772822027334,0,0,0,0
3132,NA,NA,NA,102,0,0,1,This camera's super light weight of 110 grams makes it easy to take it everywehere with you.,2641,1,0.463772822027334,0,0,0,0
3138,NA,NA,NA,15,0,0,1,This one actually does not have an optical zoom.,2641,1,0.463772822027334,0,0,0,0
3153,NA,NA,NA,131,0,0,1,I'm sorry i do not have this information.,2641,1,0.463772822027334,0,0,0,0
3156,NA,NA,NA,131,0,0,1,I'm sorry i'm honestly not sure.,2641,1,0.463772822027334,0,0,0,0
3177,NA,NA,NA,26,0,0,1,This one has limited manual settings on it.,2641,1,0.463772822027334,0,0,0,0
3181,NA,NA,NA,15,0,0,1,The camera does not have an optical zoom.,2641,1,0.463772822027334,0,0,0,0
3183,NA,NA,NA,129,0,0,1,any other questions,2641,1,0.463772822027334,0,0,0,0
3194,NA,NA,NA,122,0,0,1,You can have exposures as long as you like in bulb mode on this camera.,2641,1,0.463772822027334,0,0,0,0
3195,NA,NA,NA,46,0,0,1,$2200 is what you'll need to shell out for this one.,2641,1,0.463772822027334,0,0,0,0
3204,NA,NA,NA,92,0,0,1,The EOS 5D Mark III only comes in the color black.,2641,1,0.463772822027334,0,0,0,0
3229,NA,NA,NA,26,0,0,1,This one features limited manual settings.,2641,1,0.463772822027334,0,0,0,0
3262,NA,NA,NA,119,0,0,1,The color of this Sony is black.,2641,1,0.463772822027334,0,0,0,0
3269,NA,NA,NA,121,0,0,1,if you have any questions just let me know,2641,1,0.463772822027334,0,0,0,0
3279,NA,NA,NA,15,0,0,1,This camera does not have optical zoom capability.,2641,1,0.463772822027334,0,0,0,0
3286,NA,NA,NA,1,0,0,1,it's good afternoon how can I help,2641,1,0.463772822027334,0,0,0,0
3292,NA,NA,NA,63,0,0,1,good afternoon how can I help you today,2641,1,0.463772822027334,0,0,0,0
3293,NA,NA,NA,0,0,0,1,"I've got a good recommendation for you, the Panasonic Lumix ZS 200.",2641,1,0.463772822027334,0,0,0,0
3308,NA,NA,NA,92,0,0,1,Black is the only color this camera comes in.,2641,1,0.463772822027334,0,0,0,0
3316,NA,NA,NA,120,0,0,1,The 61 autofocus points this camera uses will help you get the sharpest pictures possible.,2641,1,0.463772822027334,0,0,0,0
3329,NA,NA,NA,26,0,0,1,It actually has both automatic and manual settings.,2641,1,0.463772822027334,0,0,0,0
3347,NA,NA,NA,0,0,0,1,This camera's ISO can be set between 80 and 25600.,2641,1,0.463772822027334,0,0,0,0
3374,NA,NA,NA,98,0,0,1,"The preset modes on this one are numerous, but I don't have precise details.",2641,1,0.463772822027334,0,0,0,0
3399,NA,NA,NA,21,0,0,1,please let me know if I can help you,2641,1,0.463772822027334,0,0,0,0
3407,NA,NA,NA,6,0,0,1,It's very light at only 340 grams.,2641,1,0.463772822027334,0,0,0,0
3423,NA,NA,NA,116,0,0,1,You have manual settings but they are limited.,2641,1,0.463772822027334,0,0,0,0
3438,NA,NA,NA,83,0,0,1,Its weight is 340 grams.,2641,1,0.463772822027334,0,0,0,0
3453,NA,NA,NA,123,0,0,1,okay thanks have a good sign if you have any questions please just ask okay thank you,2641,1,0.463772822027334,0,0,0,0
3482,NA,NA,NA,24,0,0,1,"This Canon EOS 5D Mark III is a DSLR camera that comes in black. It features full manual control, 61 autofocus points, a full frame sensor, and a long exposure for as long as you want all for $2,200.",2641,1,0.463772822027334,0,0,0,0
3491,NA,NA,NA,0,0,0,1,"With this model, you will pay about $500.",2641,1,0.463772822027334,0,0,0,0
3493,NA,NA,NA,69,0,0,1,The camera has manual settings that are limited.,2641,1,0.463772822027334,0,0,0,0
3510,NA,NA,NA,41,0,0,1,You can set the ISO between 80 and 25600.,2641,1,0.463772822027334,0,0,0,0
3544,NA,NA,NA,0,0,0,1,You'll be happy using this camera's automatic settings and being able to take them over in manual mode if that doesn't get you the perfect image.,2641,1,0.463772822027334,0,0,0,0
3571,NA,NA,NA,0,0,0,1,"Well, this one is 110 grams, black, ultra compact and waterproof, and has decent resolution.",2641,1,0.463772822027334,0,0,0,0
3577,NA,NA,NA,80,0,0,1,if you have any other questions just please call me,2641,1,0.463772822027334,0,0,0,0
3583,NA,NA,NA,24,0,0,1,"This Canon EOS 5D Mark III is a DSLR camera that comes in black. It features full manual control, 61 autofocus points, a full frame sensor and all for $2,200.",2641,1,0.463772822027334,0,0,0,0
3585,NA,NA,NA,101,0,0,1,You can expose as long as you want on this model.,2641,1,0.463772822027334,0,0,0,0
3590,NA,NA,NA,24,0,0,1,"This Canon EOS 5D Mark III is a DSLR camera that comes in black. It features full manual control,  61 autofocus points, a full frame sensor and you can expose as long as you want all for $2,200.",2641,1,0.463772822027334,0,0,0,0
3618,NA,NA,NA,24,0,0,1,"The Canon EOS 5D Mark III is a DSLR camera that comes in black. It features full manual control, 61 autofocus points, a full frame sensor and unlimited long exposure all for $2,200.",2641,1,0.463772822027334,0,0,0,0
3651,NA,NA,NA,47,0,0,1,The ISO can be set between 80 and 25600 on this camera.,2641,1,0.463772822027334,0,0,0,0
3653,NA,NA,NA,69,0,0,1,The camera has a choice of automatic and manual settings.,2641,1,0.463772822027334,0,0,0,0
3689,NA,NA,NA,69,0,0,1,This camera is a Sony and offers limited manual settings.,2641,1,0.463772822027334,0,0,0,0
3694,NA,NA,NA,24,0,0,1,"This Canon EOS 5D Mark III is a DSLR camera that comes in black. It has full manual control, 61 autofocus points, a full frame sensor, an ISO range up to 6400 and you can expose as long as you want all for $2,200.",2641,1,0.463772822027334,0,0,0,0
3715,NA,NA,NA,41,0,0,1,This one's ISO goes all the way to 6400.,2641,1,0.463772822027334,0,0,0,0
3716,NA,NA,NA,83,0,0,1,This camera's weight of 950 grams is light enough for you to always carry it.,2641,1,0.463772822027334,0,0,0,0
3729,NA,NA,NA,13,0,0,1,You'll love that this camera has fully automated all of the settings to help you take that perfect picture. You do get some manual control in case it doesn't get it quite perfectly.,2641,1,0.463772822027334,0,0,0,0
3761,NA,NA,NA,121,0,0,1,so you have anymore questions just let me know,2641,1,0.463772822027334,0,0,0,0
3787,NA,NA,NA,69,0,0,1,The camera provides limited manual settings.,2641,1,0.463772822027334,0,0,0,0
3790,NA,NA,NA,27,0,0,1,This Canon is a great DSLR for $2200.,2641,1,0.463772822027334,0,0,0,0
3798,NA,NA,NA,96,0,0,1,This is an ultra-compact shockproof waterproof digital camera made by Sony.,2641,1,0.463772822027334,0,0,0,0
3801,NA,NA,NA,116,0,0,1,This camera does have automatic settings but it allows for some limited manual adjustment as well.,2641,1,0.463772822027334,0,0,0,0
3820,NA,NA,NA,35,0,0,1,I don't think you should drop it,2641,1,0.463772822027334,0,0,0,0
3830,NA,NA,NA,96,0,0,1,"It is an ultra-compact shockproof, waterproof, digital camera.",2641,1,0.463772822027334,0,0,0,0
3833,NA,NA,NA,98,0,0,1,"There are various presets on this model, but we don't have the details for you. Sorry.",2641,1,0.463772822027334,0,0,0,0
3846,NA,NA,NA,122,0,0,1,"This Canon EOS 5D Mark III is a DSLR camera that comes in black. It has full manual control, a full frame sensor, can take long exposures as long as you want with its bulb mode and 61 autofocus points all for $2,200.",2641,1,0.463772822027334,0,0,0,0
3865,NA,NA,NA,129,0,0,1,any other questions,2641,1,0.463772822027334,0,0,0,0
3874,NA,NA,NA,101,0,0,1,"This Canon EOS 5D Mark III is a DSLR camera that comes in black. It has full manual control, 61 autofocus points, a full frame sensor and you can expose as long as you want with its bulb mode all for $2,200.",2641,1,0.463772822027334,0,0,0,0
