,SHOPKEEPER_SPEECH,SHOPKEEPER,SPATIAL_STATE,CLUSTER_ID,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,TSS,IS_BAD_CLUSTER
3937,so you don't need any settings and you just push the shutter button to take pictures,PASSIVE,PRESENT_X;SONY,380;PRESENT_X;SONY,-,0.4229899025,,-
4041,This is the perfect camera for you it comes in preset mode so you can just press the shutter button to take pictures,PASSIVE,PRESENT_X;SONY,380;PRESENT_X;SONY,-,0.4229899025,,-
2581,"Please the nikon over here is only $68, and it's point and shoot fully automatic so for all those animal that like to move around and hold still you can get some really nice pictures",PROACTIVE,PRESENT_X;NIKON,381;PRESENT_X;NIKON,*,0.3569247276,,-
2024,"we have two cameras that are quite simple to use and can be set the full automatic, the sony over here is $550 and it takes excellent quality pictures almost as good as this camera, the Nikon over here is $68 and is designed for friends, picnics, it's a fun camera",PROACTIVE,PRESENT_X;NIKON,381;PRESENT_X;NIKON,-,0.3569247276,,-
2250,"It's $68 and it's camera design for going out with family and friends, going to the beach just having fun, fully automatic 20 megapixels a nice lens on it so you can take some nice enlargements for your wall",PROACTIVE,PRESENT_X;NIKON,381;PRESENT_X;NIKON,-,0.3569247276,,-
2277,"Perhaps you'll be interested in the nikon, it's a point and shoot camera everything is basically automatic so you can set it up take great pictures of family and friends take it to the beach picnic and get some nice holiday snaps too",PROACTIVE,PRESENT_X;NIKON,381;PRESENT_X;NIKON,-,0.3569247276,,-
2994,"I can show you this one, this camera has automatic settings and manual settings and it costs $550",PASSIVE,PRESENT_X;SONY,382;PRESENT_X;SONY,*,0.287425528,,-
3048,do you want to automatic settings camera,PASSIVE,PRESENT_X;SONY,382;PRESENT_X;SONY,-,0.287425528,,-
717,"it has nine preset mode so you can tell it the environment you are shooting in ,and then it will choose some automatic settings for you, if you want to override that that through the menu you've got some pretty easy manual settings that you can get into as well",PROACTIVE,PRESENT_X;SONY,382;PRESENT_X;SONY,-,0.287425528,,-
2345,"If you want to go into full automatic mode you can still tell a time you're in the snow you're up the mountain you're at jungle, it's got 12 of those presets or you can do this is a combination with some automatic settings and some manual settings so manual shutter, automatic model and a preset for snow is one way you can go",PROACTIVE,PRESENT_X;SONY,382;PRESENT_X;SONY,-,0.287425528,,-
128,it's much simpler with a different range of automatic settings fewer manual options,PROACTIVE,PRESENT_X;SONY,382;PRESENT_X;SONY,-,0.287425528,,-
1429,"It also has a good range of automatic modes, there is some limited manual settings but you can set most of the important things manually that's not a problem, but then it comes in its own with automatic mode where you got a whole range of presets, say I'm at the beach I'm the snow I'm taking taking portrait  at night time or fireworks about 18 of those modes",PROACTIVE,PRESENT_X;SONY,382;PRESENT_X;SONY,-,0.287425528,,-
2077,"you will still take beautiful pictures with this, it has a 20 megapixel sensor you can get some very nice enlargement out of it, and it's much easy to use the parties and when you go hang out with people so it's a much easier camera to use",PROACTIVE,PRESENT_X;NIKON,383;PRESENT_X;NIKON,*,0.5743756294,,-
2271,With the nikon you can still get some beautiful enlargement and it looks great when you replay the pictures on HD TV you can see it has an HDMI port as well,PROACTIVE,PRESENT_X;NIKON,383;PRESENT_X;NIKON,-,0.5743756294,,-
2684,yes madam,PASSIVE,PRESENT_X;CANON,384;PRESENT_X;CANON,-,1,,-
2776,yes madam,PASSIVE,PRESENT_X;CANON,384;PRESENT_X;CANON,*,1,,-
2732,yes madam,PASSIVE,PRESENT_X;CANON,384;PRESENT_X;CANON,-,1,,-
2709,yes madam,PASSIVE,PRESENT_X;CANON,384;PRESENT_X;CANON,-,1,,-
4928,For SLR we only have this camera but we do have another camera which enables you to shoot both at night and at high speed,PASSIVE,PRESENT_X;CANON,385;PRESENT_X;CANON,-,0.3705420229,,-
286,in concert you might have big hot spots of light when you actually need quite a fast shutter speed or it could be very dim or  you need a high ISO,PROACTIVE,PRESENT_X;CANON,385;PRESENT_X;CANON,-,0.3705420229,,-
3403,"this one comes in separate lens, but it also have a full frame sensor and a really high ISO",PASSIVE,PRESENT_X;CANON,385;PRESENT_X;CANON,*,0.3705420229,,-
1130,"we have a few cameras around in the shop, and the way the shop is laid out, these are very Advanced top end professional cameras, here good hobby cameras over there, but great family cameras are over here",PROACTIVE,PRESENT_X;NIKON,386;PRESENT_X;NIKON,-,0.4143598742,,-
471,over here we have some simple family cameras point and shoot that still took  beautiful pictures,PROACTIVE,PRESENT_X;NIKON,386;PRESENT_X;NIKON,-,0.4143598742,,-
357,this is a top end professional camera very hard to use for family snaps but if you look up here we've got the perfect camera,PROACTIVE,PRESENT_X;NIKON,386;PRESENT_X;NIKON,*,0.4143598742,,-
2205,"It does come in night mode but that can become very noisy and grainy if you're shooting video, generally speaking if your talent is in a brightly lit area, the iso goes up to 3200 so you should be ok",PROACTIVE,PRESENT_X;SONY,387;PRESENT_X;SONY,-,0.4061572419,,-
3939,"ISO is needed if you want to shoot in the dark, The higher the iso the better the quality of image when it's shooting in the dark",PASSIVE,PRESENT_X;SONY,387;PRESENT_X;SONY,-,0.4061572419,,-
1544,It has an ISO of 3200 so depending on the night shooting in those circumstances you might find that you will be using the full 30 seconds from time to time,PROACTIVE,PRESENT_X;SONY,387;PRESENT_X;SONY,*,0.4061572419,,-
1015,"this particular camera the Nikon Coolpix takes excellent photo, that's why we got it displayed in the front, and has a 20 megapixel sensor and can easily be set up to be a straight-out point shoot camera but it also has 18 preset modes and some glamour effect like you've seen on Facebook",PROACTIVE,PRESENT_X;NIKON,388;PRESENT_X;NIKON,*,0.3813789412,,-
452,this is the Nikon COOLPIX a 20 megapixel sensor so you can do some beautiful enlargements a point-and-shoot camera so it's very easy to use,PROACTIVE,PRESENT_X;NIKON,388;PRESENT_X;NIKON,-,0.3813789412,,-
1565,"This nikon is incredibly affordable, it's only $68, but it has a 20 megapixel sensors, so the pictures are fantastic quality and it is really easy to use with family and friends, people might move around a lot but this cameras really responsive, it's design for that situation take some pictures with it if you like",PROACTIVE,PRESENT_X;NIKON,388;PRESENT_X;NIKON,-,0.3813789412,,-
2309,"it's a bit of an art isn't it, what we've got over here is the next step up from your mobile phone, it has a 20 megapixel sensor so the pictures will have more details in them, it also has a much bigger glass lens, so you won't be like this pair of glasses in front of the sensor, it's a much clearer crisper picture coming through pick it up take a few shots",PROACTIVE,PRESENT_X;NIKON,388;PRESENT_X;NIKON,-,0.3813789412,,-
632,"yes of course this takes great pictures, but the next step up is a full professional camera is over here is the Canon",PROACTIVE,PRESENT_X;SONY,389;PRESENT_X;SONY,-,0.5355018377,,-
2076,"$550, the next step up to a full professional camera would be $2000 without a lens",PROACTIVE,PRESENT_X;SONY,389;PRESENT_X;SONY,*,0.5355018377,,-
716,it's a way of getting professional results without investing in full professional camera ,PROACTIVE,PRESENT_X;SONY,389;PRESENT_X;SONY,-,0.5355018377,,-
194,this is the Nikon Coolpix it's only $68 a very different camera in many ways,PROACTIVE,PRESENT_X;NIKON,38;PRESENT_X;NIKON,*,0.2716024256,,-
506,the Nikon Coolpix is only 120 grams feel the weight any member of the family can use it it's basically point and shoot and has beautiful picture quality,PROACTIVE,PRESENT_X;NIKON,38;PRESENT_X;NIKON,-,0.2716024256,,-
2015,the nikon is designed for what you're trying to do I think,PROACTIVE,PRESENT_X;NIKON,38;PRESENT_X;NIKON,-,0.2716024256,,-
1157,"sure, this is a Nikon Coolpix, it's only 68 dollars but that that prices designed to have rapid response to all sorts of social events, so when you go to parties meeting sometimes even conventions, people use them for all sorts of things are there out there people and things happening around them",PROACTIVE,PRESENT_X;NIKON,38;PRESENT_X;NIKON,-,0.2716024256,,-
2325,"over here we have the nikon, Pick it up and take a few pictures if you like, it's set up to be point and shoot",PROACTIVE,PRESENT_X;NIKON,38;PRESENT_X;NIKON,-,0.2716024256,,-
928,"okay if you'd like to look around the other models that are available, they are all in this corner please feel free to browse if you have any other questions I'll just be here",PROACTIVE,PRESENT_X;NIKON,390;PRESENT_X;NIKON,-,0.4117368162,,-
1096,okay thank you please come back anytime if you have no question ,PROACTIVE,PRESENT_X;NIKON,390;PRESENT_X;NIKON,-,0.4117368162,,-
810,any other questions,PROACTIVE,PRESENT_X;NIKON,390;PRESENT_X;NIKON,-,0.4117368162,,-
2188,feel free to browse if you have any questions I'll just be over it,PROACTIVE,PRESENT_X;NIKON,390;PRESENT_X;NIKON,*,0.4117368162,,-
1217,"it does take beautiful pictures it's incredibly light, pick it up see how much it weighs take some pictures if you like",PROACTIVE,PRESENT_X;SONY,391;PRESENT_X;SONY,-,0.4468437963,,-
464,all of these cameras take beautiful pictures and large quite well,PROACTIVE,PRESENT_X;SONY,391;PRESENT_X;SONY,-,0.4468437963,,-
321,this is an excellent camera you have in your hand now it takes beautiful pictures,PROACTIVE,PRESENT_X;SONY,391;PRESENT_X;SONY,*,0.4468437963,,-
4343,yes how can I help you,PASSIVE,FACE_TO_FACE;NONE,392;FACE_TO_FACE;NONE,-,0.5,,-
1537,over here this is a higher,PROACTIVE,FACE_TO_FACE;NONE,392;FACE_TO_FACE;NONE,*,0.5,,-
4615,just 120 grams,PASSIVE,PRESENT_X;NIKON,393;PRESENT_X;NIKON,-,0.7014409825,,-
3091,it is very light is just 120 grams you can hold it ,PASSIVE,PRESENT_X;NIKON,393;PRESENT_X;NIKON,-,0.7014409825,,-
4283,it weighs just 120 grams,PASSIVE,PRESENT_X;NIKON,393;PRESENT_X;NIKON,-,0.7014409825,,-
3005,it's very light is just 120 grams,PASSIVE,PRESENT_X;NIKON,393;PRESENT_X;NIKON,*,0.7014409825,,-
2694,this one comes in three colors white silver and black,PASSIVE,PRESENT_X;SONY,394;PRESENT_X;SONY,-,0.6307023131,,-
3734,It comes in 3 different colors black silver and white,PASSIVE,PRESENT_X;SONY,394;PRESENT_X;SONY,-,0.6307023131,,-
3172,This comes in 3 different colors white silver and black,PASSIVE,PRESENT_X;SONY,394;PRESENT_X;SONY,*,0.6307023131,,-
3918,It comes in 3 different colors white silver and black,PASSIVE,PRESENT_X;SONY,394;PRESENT_X;SONY,-,0.6307023131,,-
4016,it comes in 3 different colors black silver and white,PASSIVE,PRESENT_X;SONY,394;PRESENT_X;SONY,-,0.6307023131,,-
2671,yes we do have black colour it comes in three different colors white silver and black,PASSIVE,PRESENT_X;SONY,394;PRESENT_X;SONY,-,0.6307023131,,-
3071,this camera comes in 3 colors white silver and black,PASSIVE,PRESENT_X;SONY,394;PRESENT_X;SONY,-,0.6307023131,,-
3148,let me know if you need anything else,PASSIVE,WAITING;NONE,395;WAITING;NONE,-,0.6425860405,,-
2853,if you need anything else please call me,PASSIVE,WAITING;NONE,395;WAITING;NONE,*,0.6425860405,,-
2889,if you need anything else please please let me know,PASSIVE,WAITING;NONE,395;WAITING;NONE,-,0.6425860405,,-
3346,please let me know if I can help you,PASSIVE,WAITING;NONE,395;WAITING;NONE,-,0.6425860405,,-
4830,If you need anything else just let me know,PASSIVE,WAITING;NONE,395;WAITING;NONE,-,0.6425860405,,-
3211,This one is a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
2769,it's a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
2821,It's full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
4121,it's a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
4534,no this one is actually a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
3548,it's a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
4427,This one is a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
3469,it's a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,*,0.5733333537,,-
706,yes this is full frame,PROACTIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
4905,this one is actually a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
3135,it's a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
4367,it's a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
4583,no this is the only full frame camera we have,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
2726,this one is actually a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
2870,Yes it is full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
4595,this one is full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
4198,This one is a full frame camera,PASSIVE,PRESENT_X;CANON,396;PRESENT_X;CANON,-,0.5733333537,,-
1632,the pictures it takes are almost as good as a photojournalism camera,PROACTIVE,PRESENT_X;SONY,397;PRESENT_X;SONY,-,0.4542329576,,-
1815,"This particular model here is very popular with art college student, its only $550 but the quality of the pictures almost as good as a high end photojournalism camera, it has a range of interchangeable lenses, a lot of manual settings, so you can work on full automatic if you want, but you  can drop into all the mainstream manual settings and play with those as well as you develop a sense of how the technicalities work",PROACTIVE,PRESENT_X;SONY,397;PRESENT_X;SONY,-,0.4542329576,,-
1966,"We have point-and-shoot automatic cameras which are available in a range of colors, and we have top end fashion science end photojournalism cameras",PROACTIVE,PRESENT_X;SONY,397;PRESENT_X;SONY,*,0.4542329576,,-
1809,always a pleasure and we will have a range of lenses for you to choose from that as well,PROACTIVE,PRESENT_X;CANON,398;PRESENT_X;CANON,*,0.4050858021,,-
436,I understand we have a brochure here with a range of lenses in at the end suggested prices but we can negotiate a package when you have a look through and see what you would like to put together,PROACTIVE,PRESENT_X;CANON,398;PRESENT_X;CANON,-,0.4050858021,,-
2428,There is a range of special forensic lenses that include various grades in a moment devices and accept different filtration techniques as well,PROACTIVE,PRESENT_X;CANON,398;PRESENT_X;CANON,-,0.4050858021,,-
244,you can see we are selling the body only we have a full range of lenses that would match this camera very well,PROACTIVE,PRESENT_X;CANON,398;PRESENT_X;CANON,-,0.4050858021,,-
3903,This one just the body only it's 2000 dollars,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,-,0.5507398666,,-
4141,this one just the body only weighs 2000 dollars,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,-,0.5507398666,,-
4589,just the body cost 2000 dollars,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,-,0.5507398666,,-
3083,Just the body it cost 2000 dollars,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,-,0.5507398666,,-
3749,Just the body only it costs 2000 dollars,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,-,0.5507398666,,-
3971,Just the body only 2000 dollars,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,-,0.5507398666,,-
4142,2000 dollars just the weight,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,-,0.5507398666,,-
4404,That one costs 2000 dollars just a body,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,-,0.5507398666,,-
4651,just the body only it cost 2000 dollars,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,*,0.5507398666,,-
4455,Just the body it costs 2000 dollars,PASSIVE,PRESENT_X;CANON,399;PRESENT_X;CANON,-,0.5507398666,,-
