NEW_ID,CLUSTER_ID,TIMESTAMP,TRIAL,SPATIAL_STATE,STATE_TARGET,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEAKING,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,SHOPKEEPER_SPEAKING,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CUSTOMER_ACTION,SHOPKEEPER_ACTION
-,0;WAITING;NONE,1.435219371E9,136,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,0;PRESENT_X;SONY,1.435219374E9,136,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,1;PRESENT_X;SONY,1.435219381E9,136,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,good afternoon how can I help,good afternoon,,SSSM,

-,0;PRESENT_X;SONY,1.435219389E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,can you tell me more about this camera,camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,66;PRESENT_X;SONY,1.435219395E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,yes it does so many things this is one of us seem close to use high end cameras it does a fantastic job in low-light it does a great job with movement,high end cameras;fantastic job;great job;things;movement,,SS,

-,0;PRESENT_X;SONY,1.43521941E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,sounds good how high does the iso go,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,234;PRESENT_X;SONY,1.435219416E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,the eye so it goes up to 3200 you can work in very low light conditions that will be very little noise you can actually produce a very clear picture in the evening,low light conditions;clear picture;evening;noise;eye,,SS,

-,0;PRESENT_X;SONY,1.435219431E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,what is exposure,exposure,SILENCE,NONE,NO_KEYWORD,CS,,
-,76;PRESENT_X;SONY,1.435219434E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,it will give you a long exposure up to 30 seconds,long exposure,,SS,

-,0;PRESENT_X;SONY,1.435219443E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,does it have any preset mode,preset mode,SILENCE,NONE,NO_KEYWORD,CS,,
-,88;PRESENT_X;SONY,1.435219448E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,he says 9 preset modes that let you take pictures according to the light at the location it's very easy to use,preset modes;pictures;light;location,,SS,

-,226;PRESENT_X;SONY,1.435219459E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,3500 $50 the best value cameras at that price,best value cameras;price,,SS,

-,0;PRESENT_X;SONY,1.43521946E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,why is camera sounds great how much does it cost,camera,SILENCE,NONE,NO_KEYWORD,CS,,

-,0;PRESENT_X;SONY,1.435219472E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I see that's a little steep how do you have anything in this range that's more affordable,range,SILENCE,NONE,NO_KEYWORD,CS,,
-,5;PRESENT_X;SONY,1.435219481E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,can I ask what sort of pictures you take,sort;pictures,,SS,

-,0;PRESENT_X;SONY,1.435219485E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I want a camera that's that has good performance but is practical to use,good performance;camera,SILENCE,NONE,NO_KEYWORD,CS,,
BAD,331;PRESENT_X;SONY,1.435219494E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,a little tricky for the good performance and the practicality this is already the perfect camera we can go to something cheaper but they will be pigs sacrificing creativity,perfect camera;good performance;practicality;pigs;creativity,,SS,

-,237;PRESENT_X;SONY,1.435219516E9,136,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,I can show you the cheapest camera and we can talk about it,cheapest camera,,SS,
-,0;PRESENT_X;NIKON,1.43521952E9,136,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,301;PRESENT_X;NIKON,1.435219523E9,136,PRESENT_X,NIKON,SONY,NIKON,NIKON,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,I will give you some idea of how different cameras are placed in the market,different cameras;idea;market,CM,SSSM,
-,0;PRESENT_X;NIKON,1.435219524E9,136,PRESENT_X,NIKON,SONY,NIKON,NIKON,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,

-,0;PRESENT_X;NIKON,1.435219525E9,136,PRESENT_X,NIKON,SONY,NIKON,NIKON,SONY,NIKON,NIKON,SPEAKING,hm,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CSCM,SM,
-,0;PRESENT_X;NIKON,1.435219526E9,136,PRESENT_X,NIKON,SONY,NIKON,NIKON,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;NIKON,1.435219528E9,136,PRESENT_X,NIKON,SONY,NIKON,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;PRESENT_X;NIKON,1.435219529E9,136,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,288;PRESENT_X;NIKON,1.43521953E9,136,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,do you like to pick this camera app see how it feels,camera app,,SS,

-,0;PRESENT_X;NIKON,1.43521954E9,136,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,that is nice,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,42;PRESENT_X;NIKON,1.435219541E9,136,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,one of the reasons it so light is it has a plastic lens the other camera has a glass lens so it's designed to be much lighter and easier to use for things like family portraits,family portraits;reasons;camera;plastic;glass;things,,SS,

-,0;PRESENT_X;NIKON,1.435219555E9,136,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,what how and how much is this one,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,193;PRESENT_X;NIKON,1.435219559E9,136,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,3068 dollars,dollars,,SS,

-,0;PRESENT_X;NIKON,1.435219565E9,136,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,oh I see okay thank you for your help,help,SILENCE,NONE,NO_KEYWORD,CS,,
-,263;PRESENT_X;NIKON,1.435219568E9,136,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,always a pleasure look forward to seeing next time have a good afternoon,good afternoon;pleasure look;time,,SS,

-,0;WAITING;NONE,1.435219574E9,136,WAITING,NONE,NIKON,DOOR,DOOR,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,


-,0;WAITING;NONE,1.435219612E9,138,WAITING,NONE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;WAITING;NONE,1.435219615E9,138,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;WAITING;NONE,1.435219622E9,138,WAITING,NONE,NIKON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;PRESENT_X;SONY,1.435219627E9,138,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,1;PRESENT_X;SONY,1.435219635E9,138,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,good afternoon how can I help you today,good afternoon,,SS,

-,0;PRESENT_X;SONY,1.435219642E9,138,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,hi is this camera good for low light pictures,low light pictures;camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,235;PRESENT_X;SONY,1.435219646E9,138,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,this is a fantastic camera for low light pictures that has an ISO that goes up to 3300 and its mirrorless so often you can have a problem when the mirror shakes the camera,low light pictures;fantastic camera;mirror;ISO;problem,,SS,

-,69;PRESENT_X;SONY,1.435219663E9,138,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,this is designed to stop that problem,problem,,SS,

-,0;PRESENT_X;SONY,1.435219671E9,138,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,oh how about the sensor size,sensor size,SILENCE,NONE,NO_KEYWORD,CS,,
-,182;PRESENT_X;SONY,1.435219676E9,138,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,this is an aps-c sensor so it's a little bit cramped compared to the way some people think of a 35 million sensor but it's getting very technical for a digital camera it's quite big,aps-c sensor;little bit;digital camera;way;people,,SS,

-,0;PRESENT_X;SONY,1.435219695E9,138,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I see actually I'm looking for something a little bit more advanced than this one do you have anything like that,little bit,SILENCE,NONE,NO_KEYWORD,CS,,
-,109;PRESENT_X;SONY,1.435219702E9,138,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,we have the top-end Canon 5d Mark 3 so here it gives you full creative control with full manual settings,top-end Canon;manual settings;creative control;Mark,,SS,
-,0;PRESENT_X;CANON,1.435219705E9,138,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;PRESENT_X;CANON,1.435219708E9,138,PRESENT_X,CANON,SONY,DOOR,DOOR,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;CANON,1.435219709E9,138,PRESENT_X,CANON,SONY,CANON,CANON,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;CANON,1.435219713E9,138,PRESENT_X,CANON,NONE,NONE,CANON,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;CANON,1.435219716E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,Google that sounds great can you tell me more about it,Google,SILENCE,NONE,NO_KEYWORD,CS,,
-,160;PRESENT_X;CANON,1.43521972E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,true it's the kind of camera that goes to the moon NASA is designed lenses that would go with this camera that gives you fantastic low light control,fantastic low light;moon NASA;camera;lenses;kind;control,,SS,

-,0;PRESENT_X;CANON,1.435219735E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,Chevy,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,158;PRESENT_X;CANON,1.435219737E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,yes it is if weighs 1 kilogram and when you add a lens it's even heavier,kilogram;weighs,,SS,

-,0;PRESENT_X;CANON,1.435219747E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,IC,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,112;PRESENT_X;CANON,1.435219754E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,it's designed for full creative control using full glass lens it is the top end for anything you ever want to shoot,glass lens;creative control;end,,SS,

-,0;PRESENT_X;CANON,1.435219767E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,does it cost,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,193;PRESENT_X;CANON,1.435219769E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,what is 42000 dollars,dollars,,SS,

-,0;PRESENT_X;CANON,1.435219777E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,sounds like a price for the features,price;features,SILENCE,NONE,NO_KEYWORD,CS,,
-,107;PRESENT_X;CANON,1.435219784E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,can I ask what sort of photographs you take,sort;photographs,,SS,

-,0;PRESENT_X;CANON,1.435219791E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,I like taking pictures of the night sky so I need something that perform well under low light,night sky;low light;pictures,SILENCE,NONE,NO_KEYWORD,CS,,
-,89;PRESENT_X;CANON,1.435219802E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,yes you will always be working with one of these larger heavier cameras cause you need the bulb setting the blue let you expose for 10 minutes 20 minutes an hour,larger heavier cameras;blue let;bulb,,SS,

-,0;PRESENT_X;CANON,1.435219817E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,that sounds good thank you for your information,information,SILENCE,NONE,NO_KEYWORD,CS,,
-,19;PRESENT_X;CANON,1.435219822E9,138,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,thank you for your time please come again,time,,SS,



-,0;WAITING;NONE,1.435219864E9,139,WAITING,NONE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;WAITING;NONE,1.435219869E9,139,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,0;PRESENT_X;CANON,1.435219873E9,139,PRESENT_X,CANON,NONE,NONE,NIKON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;PRESENT_X;CANON,1.435219874E9,139,PRESENT_X,CANON,NIKON,DOOR,DOOR,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;CANON,1.435219875E9,139,PRESENT_X,CANON,NIKON,CANON,CANON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;CANON,1.435219876E9,139,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,1;PRESENT_X;CANON,1.43521988E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,good afternoon how can I help you,good afternoon,,SS,

-,0;PRESENT_X;CANON,1.435219885E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,afternoon I'm interested with this camera can you tell me more about it,afternoon;camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,73;PRESENT_X;CANON,1.435219892E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,it's a full manual control camera it gives you total control over the creative process,creative process;manual control;total control;camera,,SS,

-,0;PRESENT_X;CANON,1.435219902E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,sounds good what about the manual settings,manual settings,SILENCE,NONE,NO_KEYWORD,CS,,
-,120;PRESENT_X;CANON,1.43521991E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,every manual setting you want is in this camera this is designed to be the complete camera it's number one there are some other similar cameras out there that have similar price and features,complete camera;similar cameras;similar price;number;features,,SS,

-,0;PRESENT_X;CANON,1.435219928E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,how high can I set the ISO,ISO,SILENCE,NONE,NO_KEYWORD,CS,,
-,78;PRESENT_X;CANON,1.435219932E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,the ISO goes up to 6400 its excellent 45 shooting in low light,low light;shooting;ISO,,SS,

-,0;PRESENT_X;CANON,1.435219944E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,what about the exposure how long can I set it to,exposure,SILENCE,NONE,NO_KEYWORD,CS,,
-,116;PRESENT_X;CANON,1.435219948E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,as long as you like it has a bulb setting so if you want to shoot at a low ISO for 2 hours this camera can do that,low ISO;bulb;camera,,SS,

-,0;PRESENT_X;CANON,1.435219962E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,how many autofocus points does it have,autofocus points,SILENCE,NONE,NO_KEYWORD,CS,,
-,243;PRESENT_X;CANON,1.435219966E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,it has 61 auto focus points that can be combined in a variety of autofocus modes,autofocus modes;auto focus points;variety,,SS,

-,0;PRESENT_X;CANON,1.435219978E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,how many colors does it come in,colors,SILENCE,NONE,NO_KEYWORD,CS,,
-,102;PRESENT_X;CANON,1.435219983E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,black black only,NO_KEYWORD,,SS,

-,0;PRESENT_X;CANON,1.43521999E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,well black is a good color and how much does it cost,good color,SILENCE,NONE,NO_KEYWORD,CS,,
-,46;PRESENT_X;CANON,1.435219995E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,the body is $2000 the lenses extra,NO_KEYWORD,,SS,

-,0;PRESENT_X;CANON,1.435220006E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,do you have something that's more affordable but in this range of model,range;model,SILENCE,NONE,NO_KEYWORD,CS,,
-,308;PRESENT_X;CANON,1.435220016E9,139,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,we have a camera that takes excellent pictures and equal to this camera much cheaper there are some compromises,excellent pictures;camera;compromises,,SS,
-,0;PRESENT_X;SONY,1.435220022E9,139,PRESENT_X,SONY,NONE,NONE,CANON,CANON,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;PRESENT_X;SONY,1.435220027E9,139,PRESENT_X,SONY,CANON,SONY,SONY,CANON,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;SONY,1.435220031E9,139,PRESENT_X,SONY,CANON,SONY,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,168;PRESENT_X;SONY,1.435220033E9,139,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,the Sony Alpha a6000 will offer you 30 seconds shutter speed but it will not give you about sitting so if you want to take one hour loan photos you don't have that option here,shutter speed;Sony Alpha;loan photos;option,,SS,

-,0;PRESENT_X;SONY,1.43522005E9,139,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,and for this model how many auto focus points does it have,auto focus;model,SILENCE,NONE,NO_KEYWORD,CS,,
-,316;PRESENT_X;SONY,1.435220057E9,139,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,it actually has 179 autofocus points to get a very fine texture in whatever order Focus emoji goose,autofocus points;fine texture;order Focus,,SS,

-,0;PRESENT_X;SONY,1.435220071E9,139,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,that's cool and what about the iso setting,iso setting,SILENCE,NONE,NO_KEYWORD,CS,,
-,32;PRESENT_X;SONY,1.435220075E9,139,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,the ISO setting is only half of the other camera 3200,ISO setting;half;camera,,SS,

-,234;PRESENT_X;SONY,1.435220083E9,139,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,so it's excellent in the evening shooting but as it gets daca some noise make cumming,evening shooting;cumming;noise,,SS,

-,0;PRESENT_X;SONY,1.435220093E9,139,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I see well thank you for your time,time,SILENCE,NONE,NO_KEYWORD,CS,,
-,27;PRESENT_X;SONY,1.435220097E9,139,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,thank you have a good afternoon,good afternoon,,SS,
-,0;WAITING;NONE,1.435220099E9,139,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;WAITING;NONE,1.435220102E9,139,WAITING,NONE,SONY,DOOR,DOOR,SONY,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;WAITING;NONE,1.435220105E9,139,WAITING,NONE,NONE,NONE,MIDDLE,SONY,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,


-,0;WAITING;NONE,1.43522013E9,140,WAITING,NONE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;WAITING;NONE,1.435220134E9,140,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,0;PRESENT_X;NIKON,1.435220136E9,140,PRESENT_X,NIKON,NONE,NONE,SONY,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;PRESENT_X;NIKON,1.435220138E9,140,PRESENT_X,NIKON,SONY,NIKON,NIKON,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,1;PRESENT_X;NIKON,1.435220139E9,140,PRESENT_X,NIKON,SONY,NIKON,NIKON,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,good afternoon how can I help you today,good afternoon,CM,SSSM,
-,0;PRESENT_X;NIKON,1.43522014E9,140,PRESENT_X,NIKON,SONY,NIKON,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;PRESENT_X;NIKON,1.435220142E9,140,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;PRESENT_X;NIKON,1.435220145E9,140,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,hi I'm looking for a camera that's practical to use and lightweight,camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,129;PRESENT_X;NIKON,1.435220154E9,140,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,we have to start tomorrow can I ask what certified rctech,rctech,,SS,

-,0;PRESENT_X;NIKON,1.435220161E9,140,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,am I'm not really good at taking photos or anything I just need something that's easy to use,photos,SILENCE,NONE,NO_KEYWORD,CS,,
-,121;PRESENT_X;NIKON,1.435220169E9,140,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,his camera right here is perfect it takes beautiful pictures that can be launched up to a very big size,beautiful pictures;big size;camera,,SS,

-,0;PRESENT_X;NIKON,1.43522018E9,140,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,other colors,colors,SILENCE,NONE,NO_KEYWORD,CS,,
