INDEX,TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID_SHOPKEEPER,IS_BAD_CLUSTER_SHOPKEEPER,CLUSTER_ID_CUSTOMER,IS_BAD_CLUSTER_CUSTOMER
67,1435219735,138,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,is it Chevy,Chevy,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes it is if weighs 1 kilogram and when you add a lens it's even heavier,kilogram;weighs,158;PRESENT_X;CANON,0,158;PRESENT_X;CANON,0
68,1435219747,138,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,IC,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it's designed for full creative control using full glass lens it is the top end for anything you ever want to shoot,glass lens;creative control;end,112;PRESENT_X;CANON,0,112;PRESENT_X;CANON,0
69,1435219767,138,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,how much does it cost,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,what is 2000 dollars,dollars,193;PRESENT_X;CANON,0,193;PRESENT_X;CANON,0
70,1435219777,138,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,sounds like a price for the features,price;features,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,can I ask what sort of photographs you take,sort;photographs,107;PRESENT_X;CANON,0,107;PRESENT_X;CANON,0
71,1435219791,138,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I like taking pictures of the night sky so I need something that perform well under low light,night sky;low light;pictures,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes you will always be working with one of these larger heavier cameras cause you need the bulb setting the blue let you expose for 10 minutes 20 minutes an hour,larger heavier cameras;blue let;bulb,89;PRESENT_X;CANON,0,89;PRESENT_X;CANON,0
72,1435219817,138,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,that sounds good thank you for your information,information,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,thank you for your time please come again,time,19;PRESENT_X;CANON,0,19;PRESENT_X;CANON,0
73,1435219864,139,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,good afternoon how can I help you,good afternoon,1;PRESENT_X;CANON,0,1;PRESENT_X;CANON,0
74,1435219885,139,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,afternoon I'm interested with this camera can you tell me more about it,afternoon;camera,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it's a full manual control camera it gives you total control over the creative process,creative process;manual control;total control;camera,73;PRESENT_X;CANON,0,73;PRESENT_X;CANON,0
75,1435219902,139,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,sounds good what about the manual settings,manual settings,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,every manual setting you want is in this camera this is designed to be the complete camera it's number one there are some other similar cameras out there that have similar price and features,complete camera;similar cameras;similar price;number;features,120;PRESENT_X;CANON,0,120;PRESENT_X;CANON,0
76,1435219928,139,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,how high can I set the ISO,ISO,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the ISO goes up to 6400 its excellent for shooting in low light,low light;excellent;ISO,78;PRESENT_X;CANON,0,78;PRESENT_X;CANON,0
77,1435219944,139,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what about the exposure how long can I set it to,exposure,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,as long as you like it has a bulb setting so if you want to shoot at a low ISO for 2 hours this camera can do that,low ISO;bulb;camera,116;PRESENT_X;CANON,0,116;PRESENT_X;CANON,0
78,1435219962,139,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,how many autofocus points does it have,autofocus points,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it has 61 auto focus points that can be combined in a variety of autofocus modes,autofocus modes;auto focus points;variety,243;PRESENT_X;CANON,0,243;PRESENT_X;CANON,0
79,1435219978,139,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,how many colors does it come in,colors,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,black black only,NO_KEYWORD,102;PRESENT_X;CANON,0,102;PRESENT_X;CANON,0
80,1435219990,139,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,well black is a good color and how much does it cost,good color,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the body is $2000 the lenses extra,lenses;body,46;PRESENT_X;CANON,0,46;PRESENT_X;CANON,0
81,1435220006,139,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,do you have something that's more affordable but in this range of model,range;model,PRESENT_X,SONY,NONE,NONE,CANON,CANON,SONY,SONY,we have a camera that takes excellent pictures and equal to this camera much cheaper there are some compromises,excellent pictures;camera;compromises,308;PRESENT_X;CANON,0,308;PRESENT_X;CANON,0
82,1435220050,139,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,and for this model how many auto focus points does it have,auto focus;model,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it actually has 179 autofocus points to get a very fine texture in whatever autofocus mode you use,autofocus mode;autofocus points;fine texture,316;PRESENT_X;SONY,0,316;PRESENT_X;SONY,0
83,1435220071,139,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,that's cool and what about the iso setting,iso setting,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,the ISO setting is only half of the other camera 3200,ISO setting;half;camera,32;PRESENT_X;SONY,0,32;PRESENT_X;SONY,0
84,1435220083,139,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,so it's excellent in the evening shooting but as it gets darker some noise make come in,evening shooting;noise,234;PRESENT_X;SONY,0,234;PRESENT_X;SONY,0
85,1435220093,139,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,I see well thank you for your time,time,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,thank you have a good afternoon,good afternoon,27;PRESENT_X;SONY,0,27;PRESENT_X;SONY,0
86,1435220130,140,PROACTIVE,WAITING,NONE,NOVICE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,NIKON,SONY,NIKON,NIKON,SERVICE_COUNTER,NIKON,NIKON,good afternoon how can I help you today,good afternoon,1;PRESENT_X;NIKON,0,1;PRESENT_X;NIKON,0
87,1435220145,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,hi I'm looking for a camera that's practical to use and lightweight,camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,we have two such models can I ask what sort of photos you take,sort;models;photos,129;PRESENT_X;NIKON,0,129;PRESENT_X;NIKON,0
88,1435220161,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,am I'm not really good at taking photos or anything I just need something that's easy to use,photos,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this camera right here is perfect it takes beautiful pictures that can be enlarged up to a very big size,beautiful pictures;big size;camera,121;PRESENT_X;NIKON,0,121;PRESENT_X;NIKON,0
89,1435220180,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,does it come in other colors,colors,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes right now in stock we have purple pink black silver and red,pink black silver;stock,15;PRESENT_X;NIKON,0,15;PRESENT_X;NIKON,0
90,1435220195,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,what about the megapixel how many how good can it shoot,megapixel,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,its has 20 megapixels so you can make quite a large poster and it will still look very clear,large poster;megapixels,199;PRESENT_X;NIKON,0,199;PRESENT_X;NIKON,0
91,1435220212,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,can you take good pictures cuz I'm not so good at taking it I'm worried about the quality of the result,good pictures;result;quality,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it takes great pictures everything is fully automatic if you want to you can choose some mode that will help with the color or help it look a little better in different situations,different situations;great pictures;mode;color,85;PRESENT_X;NIKON,0,85;PRESENT_X;NIKON,0
92,1435220234,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,it sounds great how much does it cost,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it's only $68,NO_KEYWORD,17;PRESENT_X;NIKON,0,17;PRESENT_X;NIKON,0
93,1435220247,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this is one of the best cameras in this range at this price point perhaps you would like to see the other cameras,best cameras;price point;range,142;PRESENT_X;NIKON,0,142;PRESENT_X;NIKON,0
94,1435220256,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,is there anything else I should know about this model,model,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it has a zoom lens as well so if you want that little bit of extra help to make the frame look a little tidier it can do that,zoom lens;extra help;little bit;little tidier;frame,332;PRESENT_X;NIKON,0,332;PRESENT_X;NIKON,0
95,1435220277,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that sounds pretty good like a really good camera,good camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it's great and it's very easy to use can I show you the red it's a very attractive shade of cherry,attractive shade;cherry;red,218;PRESENT_X;NIKON,0,218;PRESENT_X;NIKON,0
96,1435220297,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that sounds good,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,here it is over here is very nice shade,shade,245;PRESENT_X;NIKON,0,245;PRESENT_X;NIKON,0
97,1435220310,140,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thanks for your time,thanks;time,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,thank you look forward to seeing you again,NO_KEYWORD,100;PRESENT_X;NIKON,0,100;PRESENT_X;NIKON,0
98,1435220364,141,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,0,0;WAITING;NONE,0
99,1435220373,141,PROACTIVE,WAITING,NONE,ADVANCED,CANON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,good afternoon how can I help,good afternoon,1;PRESENT_X;SONY,0,1;PRESENT_X;SONY,0
100,1435220395,141,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,hi this camera looks good,hi;camera,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's an excellent camera that gives you a lot of the features the professional cameras have at a much lower price,excellent camera;professional cameras;lower price;features,120;PRESENT_X;SONY,0,120;PRESENT_X;SONY,0
101,1435220410,141,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,really can you tell me more,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,there are so many things that it becomes very personal for me one of the exciting things is it's a mirrorless camera,mirrorless camera;exciting things,290;PRESENT_X;SONY,0,290;PRESENT_X;SONY,0
102,1435220425,141,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,that means if you want to take a shot late at night you won't get that vibration that can happen when a mirror moves inside the camera,shot;vibration;mirror;camera;night,235;PRESENT_X;SONY,0,235;PRESENT_X;SONY,0
103,1435220440,141,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,so you mean it takes good picture at night,good picture;night,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,at night there are cameras to take better pictures but they are much more expensive,better pictures;cameras;night,150;PRESENT_X;SONY,0,150;PRESENT_X;SONY,0
104,1435220456,141,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,so how high does the iso go,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,on this camera 3200,camera,32;PRESENT_X;SONY,0,32;PRESENT_X;SONY,0
105,1435220468,141,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what about the exposure,exposure,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,that can go up to 30 seconds,NO_KEYWORD,76;PRESENT_X;SONY,0,76;PRESENT_X;SONY,0
106,1435220478,141,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,IC,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,would you like a longer exposure camera,longer exposure;camera,53;PRESENT_X;SONY,0,53;PRESENT_X;SONY,0
107,1435220486,141,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,if you have a model like that I'd like to see that,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,please over here we have the Canon 5d Mark 3,Canon;Mark,109;PRESENT_X;SONY,0,109;PRESENT_X;SONY,0
108,1435220505,141,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what about this one with the ISO,ISO,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the ISO here is 6400 it takes excellent shots in the evening but then you have full creative control with manual shutter settings,manual shutter settings;excellent shots;creative control;evening;ISO,234;PRESENT_X;CANON,0,234;PRESENT_X;CANON,0
109,1435220521,141,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,oh that sounds good how long does the exposure go,exposure,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,how long do you need that depends on the photographs you take,photographs,107;PRESENT_X;CANON,0,107;PRESENT_X;CANON,0
110,1435220536,141,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,it looks heavy though how much does it weight,weight,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes it is heavy it weighs one kilogram without a lens,kilogram;lens,145;PRESENT_X;CANON,0,145;PRESENT_X;CANON,0
111,1435220550,141,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,how much does it cost,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,for the body only $2000,body,203;PRESENT_X;CANON,0,203;PRESENT_X;CANON,0
112,1435220558,141,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,OIC,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,guess that's why we have the other range of cameras for people who want to take the same grade shots but can accept some compromise in the higher-end features,higher-end features;grade shots;compromise;cameras;range;people,326;PRESENT_X;CANON,0,326;PRESENT_X;CANON,0
113,1435220577,141,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,thank you for your time,time,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you have a good afternoon,good afternoon,27;PRESENT_X;CANON,0,27;PRESENT_X;CANON,0
114,1435220620,142,PROACTIVE,PRESENT_X,NIKON,NOVICE,SONY,NIKON,NIKON,SERVICE_COUNTER,NIKON,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,good afternoon how can I help today,good afternoon,13;PRESENT_X;NIKON,0,13;PRESENT_X;NIKON,0
115,1435220628,142,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,hey I'm looking for camera that's easy to use,camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,we have two great cameras and they are both are easy to use this one is $68 that one is $550,great cameras,12;PRESENT_X;NIKON,0,12;PRESENT_X;NIKON,0
116,1435220646,142,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,who can you tell me more about this one,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this is perhaps a simplest camera for people who want to take family photos and some travel shots like landscapes when they're out on tour,simplest camera;family photos;travel shots;people;landscapes;tour,90;PRESENT_X;NIKON,0,90;PRESENT_X;NIKON,0
117,1435220665,142,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,the sensor has 20 megapixels so you can make quite large posters from it and they look fantastic,large posters;sensor;megapixels,199;PRESENT_X;NIKON,0,199;PRESENT_X;NIKON,0
118,1435220677,142,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,is it equipped with any preset modes,preset modes,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it does have a set of presets sometimes they may seem a little tricky to use but once you choose your 2 or 3 favorites it's very simple,presets;set,171;PRESENT_X;NIKON,0,171;PRESENT_X;NIKON,0
119,1435220695,142,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,does it come in any other colors,colors,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,purple pink black silver and red,pink black silver,15;PRESENT_X;NIKON,0,15;PRESENT_X;NIKON,0
120,1435220715,142,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,and is it heavy,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this camera is very light it's only 120 grams for instance the other more expensive camera over there is 470 grams,expensive camera;grams;instance,126;PRESENT_X;NIKON,0,126;PRESENT_X;NIKON,0
121,1435220735,142,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,sounds like a pretty good option,pretty good option,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,perhaps you would like to speak with our sale staff over here and they be able to step you through all the different colors What's in stock right now and show you some of the features in practice,sale staff;different colors;perhaps;stock;features;practice,238;PRESENT_X;NIKON,0,238;PRESENT_X;NIKON,0
122,1435220750,142,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for your time,time,19;PRESENT_X;NIKON,0,19;PRESENT_X;NIKON,0
123,1435220783,143,PROACTIVE,PRESENT_X,CANON,NOVICE,DOOR,CANON,CANON,SERVICE_COUNTER,CANON,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,good afternoon how can I help today,good afternoon,1;PRESENT_X;CANON,0,1;PRESENT_X;CANON,0
124,1435220791,143,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,I'm looking for a camera,camera,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,we have a lot of different cameras what sort of pictures to take,different cameras;sort;pictures,25;PRESENT_X;CANON,0,25;PRESENT_X;CANON,0
125,1435220802,143,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,this one looks good can you tell me about this one,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this is a top end camera it weighs around one kilogram it has full creative control many different manual settings in fact every manual setting that can be on a camera is on this camera,camera;manual settings;creative control;manual setting;kilogram;end;fact,112;PRESENT_X;CANON,0,112;PRESENT_X;CANON,0
126,1435220825,143,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,oh I'm not so good with manual settings in cameras maybe can you tell me other models that's more easy to use,manual settings;cameras;models,PRESENT_X,SONY,NONE,NONE,CANON,CANON,SONY,SONY,yes of course we have a perfect model over  here,perfect model;course,26;PRESENT_X;CANON,0,26;PRESENT_X;CANON,0
127,1435220827,143,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,CANON,SONY,CANON,CANON,NONE,NO_KEYWORD,PRESENT_X,SONY,CANON,SONY,SONY,CANON,SONY,SONY,this camera is one quarter the price of the other camera but the photographs are just as good,camera;quarter;price;photographs,298;PRESENT_X;SONY,0,298;PRESENT_X;SONY,0
128,1435220857,143,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,really tell me more,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's much simpler with a different range of automatic settings fewer manual options,fewer manual options;automatic settings;different range,88;PRESENT_X;SONY,0,88;PRESENT_X;SONY,0
129,1435220871,143,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,and does it take good pictures in dark environment,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,there are some limits in dark environments simple work very well up to the late evening,environments simple work;late evening;limits,184;PRESENT_X;SONY,0,184;PRESENT_X;SONY,0
130,1435220888,143,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,what about the sensor size,sensor size,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,this is a cropped digital sensor so it's quite large for digital camera but to keep the price down it's not too big,digital sensor;digital camera;price,182;PRESENT_X;SONY,0,182;PRESENT_X;SONY,0
